------Emission Probability------
harms VBZ 0.000218435998253
attention NN 0.00089179548157
02:21 CD 0.00025025025025
of RP 0.00397350993377
supporters NNS 0.00118553645525
overflowing VBG 0.0003003003003
fifteen CD 0.000500500500501
operation NN 0.000297265160523
terrible NNP 8.03277371676e-05
loi NN 0.000185790725327
voting NN 0.000148632580262
debi NNP 8.03277371676e-05
sancho NNP 0.000240983211503
pennysaver NNP 8.03277371676e-05
ga NN 0.000148632580262
permissive JJ 8.62663906142e-05
obliterating VBG 0.0003003003003
grab VBP 0.000186081131373
manmohan NNP 8.03277371676e-05
destinies NNS 0.000118553645525
giants NNS 0.000118553645525
castling NN 7.43162901308e-05
frustrating JJ 0.000258799171843
30s NNS 0.000118553645525
a.k.a IN 9.65157803301e-05
repeat JJ 8.62663906142e-05
letter NN 0.00189506539834
chamberlain NNP 8.03277371676e-05
ksm NNP 0.000642621897341
booking NN 7.43162901308e-05
mba NN 0.000148632580262
food NN 0.00646551724138
canceling VBG 0.000600600600601
cuyahoga NNP 8.03277371676e-05
crosses NNS 0.000118553645525
confidently RB 9.23361034164e-05
xferring VBG 0.000600600600601
ard NNP 8.03277371676e-05
icq NN 3.71581450654e-05
trust VB 0.00147741663149
estimates NNS 0.000355660936574
submarine NN 0.000111474435196
taught VBN 0.00100857286939
piece NN 0.00104042806183
heading NN 3.71581450654e-05
birthday NN 0.000445897740785
epm NN 0.000706004756243
pouring VBG 0.0003003003003
de FW 0.0215053763441
orlando NNP 0.000160655474335
taught VBD 0.000185082361651
easily RB 0.00138504155125
beat VB 0.000422119037569
courage NN 3.71581450654e-05
wild JJ 0.000345065562457
periodizing NN 3.71581450654e-05
ballad NNP 8.03277371676e-05
poverty NNP 8.03277371676e-05
jiu NN 7.43162901308e-05
calcutta NNP 0.000160655474335
restricted VBN 0.000252143217347
07 CD 0.00025025025025
$ometime$ RB 9.23361034164e-05
bragging VBG 0.0003003003003
press VB 0.000316589278176
icdc NNP 8.03277371676e-05
doors NNPS 0.00401606425703
misinformation NN 3.71581450654e-05
material JJ 8.62663906142e-05
510-642-5145 CD 0.00025025025025
fused VBN 0.000252143217347
barese NN 3.71581450654e-05
bradley NNP 0.000401638685838
doubt RB 9.23361034164e-05
217 CD 0.00025025025025
panic NN 7.43162901308e-05
existed VBN 0.000756429652042
shukrijumah NNP 0.000160655474335
blessed VBN 0.000252143217347
rssc.com ADD 0.00342465753425
existed VBD 0.000555247084953
draw VBP 0.000186081131373
balding VBG 0.0003003003003
nomination NN 0.000148632580262
transatlantic RB 9.23361034164e-05
sculpting NN 3.71581450654e-05
abilities NNS 0.000118553645525
manned JJ 0.000258799171843
recovering VBG 0.000600600600601
rhythm NN 3.71581450654e-05
dogs RB 9.23361034164e-05
eric NNP 0.000321310948671
strips VBZ 0.000218435998253
scattered VBN 0.000252143217347
terms NNS 0.00118553645525
reptiles NNS 0.000237107291049
treat JJ 8.62663906142e-05
onwards RB 0.000184672206833
unlike IN 0.000144773670495
humane JJ 0.000345065562457
zealander NNP 8.03277371676e-05
pg&e NNP 0.000401638685838
02-05-02.doc NN 7.43162901308e-05
join VB 0.000844238075137
turnover NN 3.71581450654e-05
shore NN 3.71581450654e-05
csis NNP 0.000160655474335
fungus VB 0.000105529759392
programme NN 0.000185790725327
method NN 0.000260107015458
daugherty NNP 8.03277371676e-05
workshop NNP 8.03277371676e-05
woken VBN 0.000252143217347
doc NN 7.43162901308e-05
philipinos NNPS 0.00200803212851
competing VBG 0.000900900900901
secret NN 7.43162901308e-05
ticks VBZ 0.000218435998253
gay NNP 8.03277371676e-05
iii NNP 0.000160655474335
together RB 0.00387811634349
mysteriously RB 9.23361034164e-05
debtors NNS 0.000355660936574
rosy JJ 8.62663906142e-05
onto IN 0.000337805231155
briggs NNP 0.000240983211503
squeaks NNS 0.000118553645525
integrity NN 0.000148632580262
wound NN 3.71581450654e-05
pose VBP 0.000372162262747
together RP 0.00264900662252
radar NN 7.43162901308e-05
stacey NNP 0.000160655474335
tracks NNS 0.000237107291049
category NN 0.000260107015458
iowa NNP 8.03277371676e-05
wholes NNS 0.000118553645525
vehicle NNP 8.03277371676e-05
...... , 0.000496462703239
secondly RB 0.000277008310249
re IN 0.000579094681981
sarhid NNP 8.03277371676e-05
extinct JJ 8.62663906142e-05
meals NNS 0.000592768227623
bullet NN 3.71581450654e-05
apparent JJ 0.000258799171843
absolute RB 9.23361034164e-05
la. NNP 0.000240983211503
cranmore NNP 8.03277371676e-05
prostitute NN 7.43162901308e-05
mommies NNS 0.000118553645525
since RB 0.000461680517082
arrayed VBN 0.000504286434695
survey NN 7.43162901308e-05
tremendous JJ 0.000258799171843
stanford NNP 0.000240983211503
right NNP 8.03277371676e-05
through RP 0.00132450331126
uecomm NNP 0.000321310948671
inconsistency NN 3.71581450654e-05
award NNP 8.03277371676e-05
x33098 CD 0.00025025025025
rance@enron ADD 0.00342465753425
short NNP 8.03277371676e-05
tripartite JJ 0.000172532781228
dream NN 3.71581450654e-05
eating VBG 0.00540540540541
organization NNP 8.03277371676e-05
high RB 0.000369344413666
natives NNS 0.000118553645525
converting VBG 0.0003003003003
ossendrecht NNP 8.03277371676e-05
charge VBN 0.000252143217347
wait VBP 0.000744324525493
non-compete NN 3.71581450654e-05
electoral NNP 0.000160655474335
snows NNS 0.000118553645525
kos NNP 8.03277371676e-05
ayad NNP 8.03277371676e-05
unexplored JJ 8.62663906142e-05
anonymous JJ 0.000172532781228
120,000 CD 0.00025025025025
rapid JJ 0.000172532781228
charge VBP 0.000930405656866
topic NN 0.000148632580262
http://farm3.static.flickr.com/2406/2527255596_db23df940f.jpg ADD 0.00342465753425
sponsered VBN 0.000252143217347
prepare VB 0.00105529759392
prophet NNP 0.000321310948671
q NN 3.71581450654e-05
tarawa NNP 0.000160655474335
must MD 0.0194292653309
launches VBZ 0.000218435998253
setoff NN 0.000111474435196
prize NNP 8.03277371676e-05
gaining VBG 0.000600600600601
reply VB 0.000316589278176
remains VBZ 0.00174748798602
can NNP 8.03277371676e-05
rising VBG 0.0003003003003
alta NNP 8.03277371676e-05
securely RB 9.23361034164e-05
pizza NN 0.000780321046373
committing VBG 0.0003003003003
incarcerated VBN 0.000252143217347
----- NFP 0.00591715976331
enron NNP 0.00803277371676
sink VB 0.000422119037569
wonders NNS 0.000237107291049
melanie NNP 0.000160655474335
waterfalls NNS 0.000237107291049
zone NNP 0.000160655474335
mujahedeen NNP 0.000722949634509
ut NNP 0.000401638685838
invitation NN 0.000334423305589
publisher NN 3.71581450654e-05
rescheduled VBN 0.000504286434695
smarter JJR 0.00198807157058
putting JJ 8.62663906142e-05
double VB 0.000105529759392
concluded VBD 0.00148065889321
efficiency NN 0.000111474435196
e-reader NN 3.71581450654e-05
magazine NN 0.000111474435196
roll NNP 8.03277371676e-05
liberties NNS 0.000237107291049
run NN 0.000371581450654
bless VBP 0.000186081131373
residence NN 7.43162901308e-05
pretending VBG 0.0003003003003
5249025 CD 0.00025025025025
lebanon NNP 0.000160655474335
engineering NN 3.71581450654e-05
713/853-5984 CD 0.00025025025025
obligated VBN 0.000504286434695
surveyed VBN 0.000252143217347
1520 CD 0.00025025025025
limitations NNS 0.000118553645525
netmeeting NNP 8.03277371676e-05
gardneri NNS 0.000118553645525
payed VBD 0.000185082361651
windsor NNP 8.03277371676e-05
form VB 0.000316589278176
remodeled VBN 0.000252143217347
tet NNP 0.000401638685838
899-4425 CD 0.00025025025025
gro NNP 8.03277371676e-05
guts NNS 0.000118553645525
senator NNP 0.000240983211503
nicknamed VBN 0.000252143217347
sj NN 0.000297265160523
known VBN 0.00781643973777
testing NNP 0.000160655474335
uninspired JJ 8.62663906142e-05
but CC 0.108208955224
clean VB 0.000422119037569
awake JJ 8.62663906142e-05
goddesses NNS 0.000118553645525
saudi NNP 0.000722949634509
pipette NN 3.71581450654e-05
http://www.ontario.ca/en/information_bundle/birthcertificates/119275.html ADD 0.00342465753425
ensemble NN 3.71581450654e-05
68 CD 0.00025025025025
9/11 NN 3.71581450654e-05
make VBP 0.00372162262747
cavern NNP 0.000160655474335
district NN 7.43162901308e-05
symbolic JJ 8.62663906142e-05
antique JJ 0.000258799171843
finds VBZ 0.000218435998253
ppl NNS 0.000237107291049
forecasts NNS 0.000237107291049
wildlife NN 7.43162901308e-05
gouging NN 7.43162901308e-05
floating VBG 0.0036036036036
281-735-5919 CD 0.00025025025025
anwar NNP 0.000160655474335
flops VBZ 0.000436871996505
http://dianacamera.com ADD 0.00342465753425
sox NNPS 0.00200803212851
cape NN 3.71581450654e-05
forward VBP 0.000186081131373
chief JJ 0.000345065562457
holder NN 3.71581450654e-05
red VBN 0.000252143217347
stand VB 0.00126635711271
parkhill NNP 8.03277371676e-05
inspiring JJ 8.62663906142e-05
assembly NN 7.43162901308e-05
his DT 5.94565669778e-05
splitting VBG 0.0003003003003
sight NN 0.000185790725327
reliance NN 3.71581450654e-05
stealing VBG 0.000600600600601
jail NN 7.43162901308e-05
spaghetti NN 3.71581450654e-05
mash VBP 0.000186081131373
03:51 CD 0.00025025025025
when GW 0.00340136054422
install VB 0.000105529759392
rumor NN 0.000111474435196
phones NNS 0.000829875518672
of CC 0.000149253731343
faster JJR 0.00795228628231
over-priced JJ 8.62663906142e-05
substrate NN 3.71581450654e-05
off RB 0.00147737765466
1561 CD 0.00125125125125
greek JJ 8.62663906142e-05
judgement NN 3.71581450654e-05
'60s NNS 0.000118553645525
spawning VBG 0.000600600600601
randomly RB 9.23361034164e-05
ive VB 0.000105529759392
noise NN 0.000297265160523
bit NN 0.0020436979786
leaving VBG 0.00600600600601
1e NN 3.71581450654e-05
disperse VB 0.000211059518784
gall NN 7.43162901308e-05
hizbullah NNP 0.000160655474335
balochi JJ 0.000172532781228
http://www.physics.isu.edu/radinf/chern.htm ADD 0.00342465753425
struggling VBG 0.000600600600601
anyone NN 0.00319560047562
tame JJ 0.000172532781228
??????????????? . 9.69274013764e-05
02:19 CD 0.00025025025025
16,000,000,000 CD 0.00025025025025
switch NN 0.000111474435196
do VB 0.0339805825243
trade VB 0.000527648796961
stone NN 0.000111474435196
max JJ 8.62663906142e-05
lifelong JJ 8.62663906142e-05
musharraf NNP 0.00224917664069
tale NN 3.71581450654e-05
04/30/2001 CD 0.00175175175175
46 CD 0.00125125125125
farcical JJ 8.62663906142e-05
litttle JJ 8.62663906142e-05
saratoga NNP 0.000240983211503
grills VBZ 0.000218435998253
supply NN 7.43162901308e-05
played VBN 0.000504286434695
hesitant JJ 8.62663906142e-05
bouncy JJ 8.62663906142e-05
what VBP 0.000186081131373
figure VB 0.0013718868721
eligible JJ 0.000258799171843
matisse NNP 8.03277371676e-05
hotels NNS 0.0014226437463
daily NN 3.71581450654e-05
road NNP 0.000321310948671
forward RB 0.00323176361958
milking VBG 0.0003003003003
13th NN 3.71581450654e-05
corel NNP 8.03277371676e-05
courtesy NN 0.000111474435196
reliability NN 7.43162901308e-05
medusa NNP 8.03277371676e-05
mod NN 3.71581450654e-05
forum NNP 0.000481966423006
dirty JJ 0.000776397515528
subject JJ 0.000776397515528
bearded JJ 0.000431331953071
tolerable JJ 0.000258799171843
meal JJ 8.62663906142e-05
depends VBZ 0.00218435998253
incident NN 0.000222948870392
lame JJ 8.62663906142e-05
rush VB 0.000422119037569
stare VB 0.000105529759392
steinberg NNP 8.03277371676e-05
ultimately RB 0.000369344413666
varied JJ 8.62663906142e-05
devil NN 3.71581450654e-05
mentioning VBG 0.0003003003003
roofing NN 3.71581450654e-05
display NN 3.71581450654e-05
tco NNP 0.000160655474335
sahaf NNP 0.000240983211503
ristorante NNP 8.03277371676e-05
reccommend VB 0.000211059518784
832.676.3177 CD 0.00025025025025
slang NN 7.43162901308e-05
ambitiously RB 9.23361034164e-05
mid-day NN 3.71581450654e-05
previous JJ 0.00103519668737
------------------------------------------------------ NFP 0.00295857988166
arm NNP 8.03277371676e-05
wi940 NNP 8.03277371676e-05
inexperienced JJ 8.62663906142e-05
diseases NNS 0.000474214582098
draft VB 0.000105529759392
encircled VBN 0.000252143217347
humour NN 3.71581450654e-05
instantly RB 9.23361034164e-05
d.c. NNP 0.000240983211503
reserves NNS 0.00130409010077
strathmann NNP 0.000160655474335
accept VBP 0.000186081131373
share NN 3.71581450654e-05
conquer VB 0.000105529759392
willows NNS 0.000118553645525
160.00 CD 0.00025025025025
9/11 NNP 0.000160655474335
winds VBZ 0.000218435998253
farm NN 7.43162901308e-05
renowned JJ 0.000172532781228
chasms NNS 0.000118553645525
religious NNP 0.000321310948671
electric NN 3.71581450654e-05
disclosed VBN 0.000252143217347
ashcroft NNP 0.000160655474335
whether IN 0.00217160505743
kelowna NNP 8.03277371676e-05
tripped VBD 0.000555247084953
territorial JJ 0.000258799171843
evolution NN 0.000111474435196
pile NN 3.71581450654e-05
vehicles NNS 0.000592768227623
it EX 0.00278551532033
e-mailed VBD 0.000185082361651
secretions NNS 0.000118553645525
historian JJ 8.62663906142e-05
holocaust-esque JJ 8.62663906142e-05
touched VBN 0.000252143217347
explains VBZ 0.000655307994758
archipelago NN 3.71581450654e-05
schedulers NNS 0.000118553645525
super NNP 8.03277371676e-05
rolled VBN 0.000504286434695
dealerships NNS 0.000118553645525
wood NNP 0.000401638685838
muff NN 3.71581450654e-05
sending VBG 0.0048048048048
!!!!!!!!!!!!!!!!!! . 9.69274013764e-05
5/18 CD 0.000500500500501
clients NNS 0.000474214582098
investigators NNS 0.000237107291049
sandeep NNP 8.03277371676e-05
mandated VBN 0.000252143217347
upbringing NN 3.71581450654e-05
presents NNS 0.000118553645525
roderigo NNP 8.03277371676e-05
10:52 CD 0.00025025025025
relevant JJ 0.000431331953071
tennessee GW 0.00680272108844
launch NN 0.000111474435196
presumably RB 9.23361034164e-05
invoice NN 0.000260107015458
: . 9.69274013764e-05
sandi NNP 8.03277371676e-05
citygate NNP 8.03277371676e-05
potty NN 0.000111474435196
hours NNS 0.00616478956728
collapse NN 7.43162901308e-05
crisp JJ 8.62663906142e-05
pedicures NNS 0.000237107291049
lme NN 3.71581450654e-05
80 CD 0.00325325325325
temple NNP 8.03277371676e-05
youngest JJS 0.0104438642298
placing VBG 0.0003003003003
eve NNP 8.03277371676e-05
???? . 9.69274013764e-05
natalie NNP 8.03277371676e-05
tree NNP 8.03277371676e-05
nations NNP 0.000401638685838
rivalry NN 7.43162901308e-05
watchers NNS 0.000118553645525
303-294-4499 CD 0.00025025025025
invest VB 0.000105529759392
chemical JJ 0.000776397515528
drop NNP 8.03277371676e-05
briefly RB 9.23361034164e-05
ft NN 3.71581450654e-05
spurs NNS 0.000237107291049
discouraged VBN 0.000504286434695
shark NN 3.71581450654e-05
mud NN 7.43162901308e-05
block VBP 0.000186081131373
factors NNS 0.000355660936574
discouraged VBD 0.000185082361651
came VBD 0.0149916712937
cults NNS 0.000118553645525
valet NN 3.71581450654e-05
please UH 0.374455732946
iris NNP 0.000240983211503
cut VB 0.000527648796961
chapter NN 0.000148632580262
youngsteers NNS 0.000118553645525
el NNP 0.000481966423006
% XX 1.0
melissa NNP 8.03277371676e-05
2004 CD 0.0112612612613
dancer NN 3.71581450654e-05
world NNP 0.00152622700619
factions NNS 0.000474214582098
garnishes NNS 0.000118553645525
deposit NN 0.000222948870392
toxic JJ 0.000517598343685
....... , 0.000496462703239
job NN 0.0030098097503
sand NNP 8.03277371676e-05
belts NNS 0.000118553645525
care VBP 0.000930405656866
gathered VBN 0.000252143217347
innovation NN 7.43162901308e-05
governor NNP 0.00112458832035
04:13 CD 0.00025025025025
restaurant NNP 0.000160655474335
communicative JJ 0.000172532781228
fx NN 0.000148632580262
supper NNP 8.03277371676e-05
electronically RB 0.000184672206833
penines NNS 0.000355660936574
thrashed VBN 0.000252143217347
prudent JJ 8.62663906142e-05
threatened JJ 8.62663906142e-05
released VBN 0.00353000504286
alex NNP 8.03277371676e-05
balard NNP 8.03277371676e-05
adopted VBN 0.000252143217347
chronicle NNP 8.03277371676e-05
companion NN 3.71581450654e-05
tints NNS 0.000237107291049
800/711-8000 CD 0.00025025025025
pjm NNP 0.000160655474335
opening JJ 8.62663906142e-05
deciding VBG 0.000600600600601
number NNP 0.000160655474335
failures NNS 0.000118553645525
manifest VB 0.000105529759392
dated VBD 0.000185082361651
estimate VB 0.000211059518784
oven NN 3.71581450654e-05
password NN 0.000334423305589
springer NNP 8.03277371676e-05
dated VBN 0.00201714573878
feeding VBG 0.0018018018018
1504 CD 0.000500500500501
for CC 0.00089552238806
decoud NNP 0.000160655474335
http://www.ucei.berkeley.edu/ucei ADD 0.00342465753425
analyze VB 0.000105529759392
gillies NNP 8.03277371676e-05
visit NN 0.000594530321046
protection NNP 0.000160655474335
arrests NNS 0.000118553645525
retaliate VB 0.000211059518784
income NN 0.000334423305589
overland JJ 8.62663906142e-05
apologetic JJ 8.62663906142e-05
hindu NNP 8.03277371676e-05
neighbor NN 0.000185790725327
mountains NNS 0.000829875518672
dish NN 0.000297265160523
systems NNP 8.03277371676e-05
reader NN 3.71581450654e-05
sheet NN 0.000520214030916
perp NN 3.71581450654e-05
explore VB 0.000949767834529
polluter NN 7.43162901308e-05
cleveland NNP 8.03277371676e-05
`s POS 0.00146198830409
capability NN 0.000297265160523
10/20/2000 CD 0.000750750750751
saw NN 3.71581450654e-05
strict JJ 0.000172532781228
bruha NNP 8.03277371676e-05
management NNP 8.03277371676e-05
brigade NNP 8.03277371676e-05
270 CD 0.000750750750751
glut NN 3.71581450654e-05
approach NN 0.000260107015458
generating NN 7.43162901308e-05
eastgardens NNPS 0.00200803212851
desk NN 0.000854637336504
burning VBG 0.000900900900901
seller NN 7.43162901308e-05
datamanager NN 3.71581450654e-05
credit VB 0.000211059518784
peter NNP 0.000963932846012
rent NNP 8.03277371676e-05
instantaneously RB 9.23361034164e-05
emergency NN 0.000668846611177
chose VB 0.000105529759392
felicia NNP 8.03277371676e-05
street NN 0.000706004756243
executed VBN 0.00201714573878
digs VBZ 0.000218435998253
alt.animals.cat NN 3.71581450654e-05
superpower NN 3.71581450654e-05
toronto NNP 0.000883605108844
obtaining VBG 0.000600600600601
dutifully RB 9.23361034164e-05
expert NN 0.000260107015458
mabruk NNP 0.000160655474335
lara GW 0.00340136054422
posing VBG 0.0003003003003
round NNP 8.03277371676e-05
snaffle NN 3.71581450654e-05
satanic JJ 0.000258799171843
eight CD 0.001001001001
operas NNS 0.000118553645525
houston NNP 0.00329343722387
gem NN 0.000185790725327
on NN 3.71581450654e-05
primaries NNS 0.000237107291049
kevin NNP 0.000642621897341
smoothly RB 0.000277008310249
negotiations NNS 0.000237107291049
hindsight NN 3.71581450654e-05
sixth NN 3.71581450654e-05
defended VBD 0.000370164723302
